pos,target,dist_from_goal,cost
5.000000194427155,5.1511,0.1510998055728443,0.22831151244151351
4.9999968594884,5.1511,0.15110314051159968,0.22832159072468236
5.000001239372823,5.1511,0.15109876062717653,0.22830835463068794
5.000000368500924,5.1511,0.15109963149907557,0.2283109863915643
4.999999817341595,5.1511,0.1511001826584044,0.22831265199403178
5.0000017094679965,5.1511,0.15109829053200308,0.2283069340169361
4.999999429896051,5.1511,0.1511005701039485,0.22831382285738258
4.999996602266662,5.1511,0.1511033977333378,0.22832236806559278
4.99999751859444,5.1511,0.1511024814055597,0.22831959886917516
4.999998527905713,5.1511,0.15110147209428693,0.22831654869060572
4.999997279965872,5.1511,0.15110272003412728,0.2283203200171185
4.999997707023767,5.1511,0.15110229297623246,0.2283190294267519
5.000004691889201,5.1511,0.15109530811079885,0.22829792133097238
5.000007139663366,8.0,2.9999928603366337,89.99957162070777
4.999945221371909,8.0,3.0000547786280913,90.00328674769246
4.999974890739683,8.0,3.000025109260317,90.00150656192378
4.999978532899678,8.0,3.0000214671003222,90.00128803062769
4.999996458675476,8.0,3.0000035413245243,90.00021247959687
4.9999747418824,8.0,3.0000252581176,90.00151549343573
4.999992179784626,8.0,3.000007820215374,90.00046921353399
4.999981570460505,8.0,3.0000184295394954,90.00110577576619
5.000007380433439,8.0,2.9999926195665614,89.9995571745384
4.9999787103698,8.0,3.0000212896302,90.0012773823445
4.999990536755125,8.0,3.000009463244875,90.00056779558803
5.000007364922625,8.0,2.9999926350773753,89.99955810518495
4.999993664372167,8.0,3.000006335627833,90.00038013807139
5.000016860133651,8.0,2.999983139866349,89.99898839482357
4.999973970074507,8.0,3.0000260299254933,90.00156180230516
5.000009615190909,8.0,2.9999903848090907,89.99942308946997
5.0000182995198985,8.0,2.9999817004801015,89.99890203215482
4.999979903978949,8.0,3.000020096021051,90.00120576530155
5.00001708321189,8.0,2.9999829167881096,89.99897501020493
5.000007651295223,8.0,2.999992348704777,89.99954092287203
4.999977942514202,8.0,3.000022057485798,90.00132345401319
5.000005766143315,8.0,2.999994233856685,89.9996540317336
5.000014624752311,8.0,2.9999853752476886,89.99912251700016
5.0000090305595855,8.0,2.9999909694404145,89.99945816724038
5.000027373994531,8.0,2.9999726260054693,89.99835756782151
4.999984072168835,8.0,3.000015927831165,90.00095567240686
5.000027614010805,8.0,2.999972385989195,89.99834316697704
5.000000143998525,8.0,2.999999856001475,89.9999913600887
4.999985661370641,8.0,3.0000143386293594,90.00086031981753
5.000051917256474,8.0,2.9999480827435256,89.99688499156555
4.999964825184059,8.0,3.000035174815941,90.00211050132913
4.9999771035870015,8.0,3.0000228964129985,90.00137379002237
5.000000535770777,8.0,2.999999464229223,89.99996785375625
4.999995546151224,8.0,3.000004453848776,90.00026723112492
4.999990006177286,8.0,3.0000099938227143,90.00059963036162
5.000041493518852,8.0,2.999958506481148,89.99751040608601
4.999980839753769,8.0,3.0000191602462314,90.00114961844504
5.000003567797069,8.0,2.9999964322029307,89.99978593230313
4.999982229967235,8.0,3.0000177700327653,90.00106620512366
5.000023024125488,8.0,2.999976975874512,89.99861855777182
4.999986688724683,8.0,3.0000133112753167,90.0007986782909
5.000003480227065,8.0,2.9999965197729352,89.99979118649723
4.999975948677954,8.0,3.000024051322046,90.00144308510743
4.999971975031172,8.0,3.0000280249688283,90.00168150598368
5.000034163337416,8.0,2.999965836662584,89.99795021142639
4.999967053029058,8.0,3.0000329469709417,90.00197682911153
5.0000225041214215,8.0,2.9999774958785785,89.99864975777906
4.999966344146977,8.0,3.0000336558530227,90.00201936250853
4.999949091967445,8.0,3.000050908032555,90.00305450786958
4.9999903894107645,8.0,3.0000096105892355,90.00057663627776
4.999995138956015,8.0,3.000004861043985,90.0002916628754
5.000002173113695,8.0,2.999997826886305,89.9998696132255
5.000013354964871,8.0,2.999986645035129,89.9991987038913
4.999987419028898,8.0,3.0000125809711022,90.00075485984894
5.000008290471545,8.0,2.999991709528455,89.99950257239463
4.9999738311974,8.0,3.0000261688026004,90.00157013500409
5.000012455422081,8.0,2.9999875445779187,89.9992526762265
4.999967450114629,8.0,3.000032549885371,90.00195300371722
4.999999555014502,8.0,3.0000004449854982,90.00002669913188
5.000007989821886,8.0,2.999992010178114,89.99952061132522
4.999993605995758,8.0,3.0000063940042416,90.00038364066333
5.000030389005125,8.0,2.9999696109948752,89.99817666892743
5.000016753768377,8.0,2.999983246231623,89.99899477670427
4.999983869403764,8.0,3.0000161305962356,90.0009678383761
5.000005415125946,8.0,2.999994584874054,89.99967509273648
4.999988178935945,8.0,3.0000118210640547,90.00070926524066
5.000006654107726,8.0,2.999993345892274,89.99960075397921
4.999992680571475,8.0,3.0000073194285246,90.00043916624722
4.999952276811564,8.0,3.0000477231884357,90.00286341408118
5.000015014990231,8.0,2.9999849850097693,89.99909910284066
4.999973772256477,8.0,3.000026227743523,90.0015736714903
4.999981779562141,8.0,3.000018220437859,90.00109322959138
4.999982761532973,8.0,3.000017238467027,90.00103431099328
5.000007485448976,8.0,2.999992514551024,89.99955087362176
4.999939090884332,8.0,3.0000609091156676,90.00365458403925
5.000014609046235,8.0,2.999985390953765,89.99912345936013
4.999997584170952,8.0,3.000002415829048,90.00014494980124
4.999999067177982,8.0,3.000000932822018,90.00005596932978
4.999996527406225,8.0,3.000003472593775,90.0002083557471
4.999953453021461,8.0,3.000046546978539,90.00279284037856
5.00001746285253,8.0,2.9999825371474698,89.9989522318977
4.999997504250929,8.0,3.0000024957490714,90.00014974500658
5.000014546461803,8.0,2.999985453538197,89.99912721440782
5.000009342716353,8.0,2.9999906572836474,89.99943943789171
4.999994580813859,8.0,3.0000054191861407,90.00032515146212
5.000012202739763,8.0,2.9999877972602373,89.9992678371033
4.999974643996479,8.0,3.000025356003521,90.00152136664052
5.000006125243704,8.0,2.9999938747562958,89.99963248575293
5.000016088061274,8.0,2.9999839119387257,89.9990347189118
4.999975433474926,8.0,3.0000245665250738,90.00147399753956
5.000029741301295,8.0,2.9999702586987054,89.99821553076778
5.000018354792095,8.0,2.999981645207905,89.99889871584328
4.999989547006625,8.0,3.000010452993375,90.00062718069515
5.000010950972996,8.0,2.999989049027004,89.99934294281948
4.999974510428306,8.0,3.0000254895716942,90.00152938079884
4.999991960386316,8.0,3.000008039613684,90.0004823774674
5.000019868805595,8.0,2.9999801311944054,89.99880787561202
4.999965724686038,8.0,3.000034275313962,90.00205653058569
5.000002277635493,8.0,2.9999977223645073,89.99986334192232
4.999990093326396,8.0,3.000009906673604,90.00059440139766
5.000022592028413,8.0,2.9999774079715866,89.99864448339919
5.000021249546927,8.0,2.9999787504530726,89.99872503169979
4.999989440358524,8.0,3.000010559641476,90.00063357960362
5.000009926881185,8.0,2.9999900731188154,89.99940438811436
4.999969509398574,8.0,3.000030490601426,90.00182944538231
4.999985373620845,8.0,3.000014626379155,90.00087758488861
4.999984027332709,8.0,3.000015972667291,90.00095836258873
4.9999936397373475,8.0,3.0000063602626525,90.00038161616368
4.999981698259988,8.0,3.0000183017400124,90.00109810775028
5.000033322869346,8.0,2.9999666771306543,89.9980006389434
4.999945234534704,8.0,3.000054765465296,90.00328595791034
4.99998295908181,8.0,3.0000170409181903,90.00102245799535
4.9999795263177536,8.0,3.0000204736822464,90.0012284251265
4.999989068476817,8.0,3.0000109315231827,90.00065589258594
4.999953408832015,8.0,3.000046591167985,90.00279549178647
4.999999225544252,8.0,3.0000007744557484,90.00004646735091
5.000008879401125,8.0,2.9999911205988754,89.99946723672096
5.000030298876909,8.0,2.9999697011230912,89.9981820765657
4.999980725715927,8.0,3.000019274284073,90.00115646075935
4.9999930492767275,8.0,3.0000069507232725,90.00041704387947
4.999993504586479,8.0,3.000006495413521,90.00038972523315
4.999974659114822,8.0,3.000025340885178,90.00152045953227
5.000010306392902,8.0,2.999989693607098,89.99938161748811
4.999990415307401,8.0,3.0000095846925987,90.00057508247458
4.999993866831538,8.0,3.000006133168462,90.00036799048388
5.000004009504262,8.0,2.999995990495738,89.99975942990504
4.9999734268302545,8.0,3.0000265731697455,90.00159439724607
5.000001140275249,8.0,2.9999988597247507,89.99993158349805
4.999978005809126,8.0,3.000021994190874,90.00131965628988
4.9999717115348306,8.0,3.0000282884651694,90.00169731591255
5.000014799425164,8.0,2.9999852005748364,89.99911203668042
5.000040558713209,8.0,2.9999594412867907,89.99756649365753
4.999996613373161,8.0,3.0000033866268394,90.00020319772506
4.9999848274469345,8.0,3.0000151725530655,90.000910355486
4.999995808144094,8.0,3.000004191855906,90.00025151153007
5.0000181815161415,8.0,2.9999818184838585,89.99890911233719
4.999984747362193,8.0,3.000015252637807,90.00091516059484
4.999993623340501,8.0,3.000006376659499,90.00038259997656
4.999985845060176,8.0,3.000014154939824,90.00084929839305
5.0000228907866315,8.0,2.9999771092133685,89.99862655804199
4.9999887256517015,8.0,3.0000112743482985,90.00067646216903
5.00003070681275,8.0,2.9999692931872497,89.99815760066406
5.0000060487959885,8.0,2.9999939512040115,89.99963707260656
5.0000016942117895,8.0,2.9999983057882105,89.99989834732133
5.000038088689178,8.0,2.9999619113108222,89.99771469315682
4.999989565864517,8.0,3.0000104341354827,90.00062604921767
5.000038164405677,8.0,2.9999618355943234,89.99771015022462
4.999989185849918,8.0,3.000010814150082,90.00064885017439
4.999991612433991,8.0,3.000008387566009,90.00050325466404
4.99999419908808,8.0,3.0000058009119197,90.00034805505169
5.000009710541,8.0,2.9999902894590003,89.99941736848295
5.0000003836563245,8.0,2.9999996163436755,89.99997698062201
5.000005329015058,8.0,2.9999946709849423,89.99968025938053
5.0000113193560685,8.0,2.9999886806439315,89.99932083991716
4.9999862344690795,8.0,3.0000137655309205,90.00082593375012
4.999999888599924,8.0,3.000000111400076,90.00000668400467
4.999996947328428,8.0,3.0000030526715724,90.00018316038754
4.99998925916329,8.0,3.00001074083671,90.00064445135625
5.000042238068227,8.0,2.999957761931773,89.99746573374692
4.999966279201425,8.0,3.0000337207985748,90.00202325928541
5.00002983863117,8.0,2.9999701613688297,89.99820969103321
5.000038447147124,8.0,2.9999615528528762,89.99769318595442
5.000023088834476,8.0,2.9999769111655237,89.99861467526236
5.000017301145414,8.0,2.999982698854586,89.99896193426845
4.9999879239728555,8.0,3.0000120760271445,90.00072456308696
4.999985392678532,8.0,3.000014607321468,90.00087644142181
4.999991128107391,8.0,3.000008871892609,90.00053231434364
4.999980786950301,8.0,3.0000192130496988,90.00115278667334
5.000015334841807,8.0,2.999984665158193,89.99907991184315
5.000008292170998,8.0,2.999991707829002,89.99950247042773
5.000001866758125,8.0,2.999998133241875,89.99988799454735
4.99998390833597,8.0,3.0000160916640297,90.0009655024312
4.999981773961759,8.0,3.0000182260382413,90.00109356561636
5.000016337368283,8.0,2.999983662631717,89.99901976057211
4.9999962096076525,8.0,3.0000037903923475,90.00022742368454
5.000010108017956,8.0,2.999989891982044,89.99939351994436
5.000015575947365,8.0,2.999984424052635,89.99906544558421
5.000004107976912,8.0,2.9999958920230876,89.999753521554
4.999949583451626,8.0,3.0000504165483743,90.00302501832074
4.999953958099836,8.0,3.0000460419001644,90.00276253520843
5.000034611252862,8.0,2.999965388747138,89.99792333680767
4.999994594755568,8.0,3.0000054052444316,90.00032431495806
5.000002057446252,8.0,2.9999979425537484,89.99987655326723
4.999989668013632,8.0,3.000010331986368,90.00061992024956
4.999973068380082,8.0,3.000026931619918,90.0016159044482
5.000016544634001,8.0,2.9999834553659994,89.99900732469722
5.000014849738907,8.0,2.999985150261093,89.99910901787072
4.999992384040138,8.0,3.000007615959862,90.00045695817174
5.0000246799938735,8.0,2.9999753200061265,89.99851920645861
5.000002935089653,8.0,2.999997064910347,89.99982389470695
5.000001303906968,8.0,2.999998696093032,89.99992176559891
5.000014123988001,8.0,2.9999858760119986,89.99915256271478
5.000038248415434,8.0,2.999961751584566,89.99770510970338
5.000004035323435,8.0,2.9999959646765646,89.99975788075672
5.0000364701928985,8.0,2.9999635298071015,89.99781180172683
4.999984384482067,8.0,3.000015615517933,90.00093693351442
5.000017598885229,8.0,2.999982401114771,89.99894406998347
5.000031304734606,8.0,2.9999686952653937,89.9981217257235
4.999995824763374,8.0,3.0000041752366258,90.00025051437187
5.000023310172646,8.0,2.9999766898273537,89.99860139507486
5.000002652668297,8.0,2.9999973473317034,89.99984083997258
5.0000005091649,8.0,2.9999994908351004,89.99996945010862
4.999956310450142,8.0,3.000043689549858,90.00262139207925
4.999978541987402,8.0,3.000021458012598,90.00128748536034
4.999990555051308,8.0,3.0000094449486916,90.00056669781357
4.9999739953115565,8.0,3.0000260046884435,90.00156028806904
4.9999984652522205,8.0,3.0000015347477795,90.00009208489033
4.999949597868151,8.0,3.0000504021318486,90.00302415331466
5.0000005367294635,8.0,2.9999994632705365,89.99996779623507
4.99998432253774,8.0,3.00001567746226,90.00094065019343
5.000018074772769,8.0,2.999981925227231,89.99891551690082
5.00000220391722,8.0,2.9999977960827797,89.99986776501537
4.999983336984025,8.0,3.000016663015975,90.00099978373507
5.0000082802248516,8.0,2.9999917197751484,89.99950318719453
4.999998198125009,8.0,3.0000018018749914,90.00010811253195
5.000009634398443,8.0,2.9999903656015574,89.99942193702167
4.999996264923425,8.0,3.000003735076575,90.00022410473402
4.999981924314837,8.0,3.000018075685163,90.00108454437706
4.999961612878034,8.0,3.0000383871219656,90.00230324205364
5.000027424541646,8.0,2.9999725754583544,89.99835453502232
4.999963067061999,8.0,3.000036932938001,90.0022159899205
4.999992737466531,8.0,3.000007262533469,90.00043575253558
5.0000011252987315,8.0,2.9999988747012685,89.99993248208878
4.999999212994357,8.0,3.000000787005643,90.00004722034477
5.000009968468534,8.0,2.999990031531466,89.99940189288165
5.000029168111857,8.0,2.9999708318881426,89.99824992179634
4.999986998653118,8.0,3.0000130013468818,90.00078008250325
5.000014366571955,8.0,2.999985633428045,89.99913800774667
4.999984978889371,8.0,3.000015021110629,90.00090126889408
5.000013518459404,8.0,2.9999864815405957,89.99918889426323
5.000013622129839,8.0,2.9999863778701608,89.99918267406528
5.000001200973637,8.0,2.999998799026363,89.9999279415962
5.000014270001992,8.0,2.9999857299980084,89.99914380191684
5.0000194321492675,8.0,2.9999805678507325,89.99883407482004
5.000019527735576,8.0,2.999980472264424,89.99882833967875
5.000010506355379,8.0,2.9999894936446214,89.99936961978112
5.000011558396643,8.0,2.9999884416033566,89.99930649753736
5.0000439334055615,8.0,2.9999560665944385,89.99736401496776
5.000029627492047,8.0,2.9999703725079527,89.99822235925505
5.000010855864972,8.0,2.9999891441350277,89.99934864928017
5.000023810543342,8.0,2.9999761894566577,89.99857137306887
5.000015096519035,8.0,2.999984903480965,89.99909421113695
4.999996117524119,8.0,3.0000038824758812,90.0002329487036
4.999993025741521,8.0,3.000006974258479,90.00041845599516
4.999988958567969,8.0,3.000011041432031,90.00066248714099
5.000026259364118,8.0,2.999973740635882,89.99842444504847
5.000013192914522,8.0,2.9999868070854783,89.99920842686922
4.999992995380692,8.0,3.0000070046193077,90.00042027764911
4.999989277053128,8.0,3.0000107229468718,90.00064337796212
4.999997306955233,8.0,3.0000026930447667,90.00016158275852
4.999995335617461,8.0,3.000004664382539,90.0002798631699
5.000028470744629,8.0,2.9999715292553706,89.99829176342807
4.999983504362641,8.0,3.000016495637359,90.00098974096261
4.999995341105027,8.0,3.000004658894973,90.00027953391543
4.999980693652127,8.0,3.0000193063478733,90.00115838459975
4.999993667884577,8.0,3.000006332115423,90.00037992732634
5.0000256685738815,8.0,2.9999743314261185,89.99845989215586
4.999994712161832,8.0,3.000005287838168,90.0003172705697
5.000006330908761,8.0,2.999993669091239,89.99962014587516
5.000006877699158,8.0,2.9999931223008423,89.99958733852357
4.999960773306129,8.0,3.000039226693871,90.0023536170196
4.999995321555521,8.0,3.000004678444479,90.00028070688762
5.000001401797799,8.0,2.9999985982022013,89.99991589215172
5.000017589986752,8.0,2.9999824100132484,89.99894460388899
4.999998495665207,8.0,3.0000015043347927,90.0000902601102
4.9999818894852615,8.0,3.0000181105147385,90.00108663416421
4.999986556738747,8.0,3.0000134432612526,90.00080659748237
4.999991343545882,8.0,3.000008656454118,90.00051938799642
5.000049402836259,8.0,2.999950597163741,89.99703585423084
4.999966316681026,8.0,3.000033683318974,90.0020210104841
5.000009869252108,8.0,2.999990130747892,89.99940784584754
5.000000769095165,8.0,2.9999992309048347,89.999953854296
5.00001505987506,8.0,2.99998494012494,89.9990964097644
4.999995823924729,8.0,3.0000041760752714,90.00025056469069
5.000015706882896,8.0,2.9999842931171044,89.99905758949333
4.999990215832543,8.0,3.0000097841674567,90.0005870510047
4.999979222317369,8.0,3.0000207776826313,90.001246665275
4.999991923376176,8.0,3.000008076623824,90.00048459808175
4.999998354434397,8.0,3.000001645565603,90.00009873396326
4.999976819086285,8.0,3.000023180913715,90.00139086019644
4.9999680020779556,8.0,3.0000319979220444,90.00191988556134
5.000001148512632,8.0,2.9999988514873683,89.9999310892553
4.999995166471199,8.0,3.000004833528801,90.00029001196171
5.0000088916799275,8.0,2.9999911083200725,89.99946649999497
4.999986317545725,8.0,3.0000136824542754,90.00082094912862
5.00000591980788,8.0,2.9999940801921197,89.99964481187763
4.999978308403954,8.0,3.0000216915960456,90.00130150046799
5.000005573493238,8.0,2.9999944265067624,89.99966559071639
5.000014905851298,8.0,2.999985094148702,89.99910565114395
4.9999691936940485,8.0,3.0000308063059515,90.00184838784737
5.000022951365407,8.0,2.9999770486345927,89.99862292334322
4.999993602359066,8.0,3.0000063976409344,90.00038385886536
5.0000246632935355,8.0,2.9999753367064645,89.99852020847065
5.000008168105071,8.0,2.9999918318949286,89.99950991436289
5.000018021151162,8.0,2.9999819788488384,89.99891873417792
4.999982438026612,8.0,3.0000175619733884,90.00105372148754
5.000005157017906,8.0,2.999994842982094,89.99969057919158
4.999985841110174,8.0,3.000014158889826,90.0008495353943
4.9999939386803725,8.0,3.0000060613196275,90.00036367954505
4.999970818849397,8.0,3.0000291811506026,90.00175087755154
5.000020401785718,8.0,2.9999795982142823,89.99877589701926
4.999959430818391,8.0,3.0000405691816088,90.0024341673551
4.9999811905635125,8.0,3.0000188094364875,90.00112856972719
4.9999831741978324,8.0,3.0000168258021676,90.00100955096113
5.000004653193342,8.0,2.9999953468066582,89.99972080861602
4.999977548467454,8.0,3.000022451532546,90.00134709699347
4.999968816351269,8.0,3.000031183648731,90.00187102864804
4.999976492022345,8.0,3.000023507977655,90.00141048418556
5.00000795969989,8.0,2.9999920403001097,89.99952241864015
4.999992732819288,8.0,3.0000072671807123,90.00043603137087
5.000002167527307,8.0,2.999997832472693,89.99986994840857
4.999971057263129,8.0,3.000028942736871,90.0017365725891
5.000031089653302,8.0,2.9999689103466984,89.99813463046758
4.999980007352673,8.0,3.000019992647327,90.00119956283669
5.000013769322355,8.0,2.999986230677645,89.99917384255464
5.000012759401316,8.0,2.999987240598684,89.99923443754908
4.999995654301434,8.0,3.0000043456985663,90.00026074210284
4.9999857360982425,8.0,3.0000142639017575,90.00085583614003
5.0000106252271745,8.0,2.9999893747728255,89.99936248749849
5.0000158140135085,8.0,2.9999841859864915,89.99905116169032
5.000008677948959,8.0,2.9999913220510406,89.9994793238155
4.999990832279712,8.0,3.000009167720288,90.00055006405773
4.999992697378872,8.0,3.0000073026211282,90.00043815780097
4.99999384706165,8.0,3.00000615293835,90.00036917667958
4.9999977676090115,8.0,3.0000022323909885,90.00013394350914
4.999997588333359,8.0,3.0000024116666406,90.0001447000566
5.0000107614594205,8.0,2.9999892385405795,89.99935431359286
4.9999928237140585,8.0,3.0000071762859415,90.00043057767148
4.9999740090427185,8.0,3.0000259909572815,90.00155946419218
5.000001831582002,8.0,2.9999981684179984,89.99989010511345
5.00001526425378,8.0,2.99998473574622,89.99908414710318
5.000008315100703,8.0,2.999991684899297,89.99950109464922
4.999994945980136,8.0,3.000005054019864,90.00030324144727
5.000023054959028,8.0,2.999976945040972,89.99861670777362
5.000019621194749,8.0,2.999980378805251,89.99882273216498
5.000008063630647,8.0,2.9999919363693532,89.99951618281142
5.0000029176281995,8.0,2.9999970823718005,89.99982494239316
4.999999411335811,8.0,3.0000005886641894,90.00003531985483
5.00001600328654,8.0,2.9999839967134596,89.99903980536864
5.00001295907554,8.0,2.9999870409244602,89.99922245714698
5.000000328800537,8.0,2.999999671199463,89.99998027196887
4.999994908212895,8.0,3.000005091787105,90.00030550748556
4.9999834884728065,8.0,3.0000165115271935,90.00099069435791
4.999988880405165,8.0,3.000011119594835,90.00066717692656
4.999995930515107,8.0,3.000004069484893,90.00024416925919
4.999974306475475,8.0,3.000025693524525,90.00154161807306
4.9999818929355095,8.0,3.0000181070644905,90.0010864271481
5.000006357960862,8.0,2.999993642039138,89.99961852275253
5.000000002159148,8.0,2.9999999978408516,89.9999998704511
4.999993508483461,8.0,3.0000064915165394,90.00038949141377
5.00002968106454,8.0,2.9999703189354596,89.99821914493724
5.000009851241321,8.0,2.9999901487586786,89.99940892649118
5.000000710055438,8.0,2.9999992899445624,89.99995739667878
4.9999949836634885,8.0,3.0000050163365115,90.00030098044233
4.999931888316918,8.0,3.000068111683082,90.00408674737693
5.000043329447001,8.0,2.999956670552999,89.99740025195435
4.999996549749079,8.0,3.0000034502509214,90.00020701517433
4.9999879854705656,8.0,3.0000120145294344,90.00072087320956
5.000027401259498,8.0,2.999972598740502,89.99835593193842
5.000012829788752,8.0,2.9999871702112477,89.9992302143209
5.000008349706211,8.0,2.999991650293789,89.99949901832453
5.000019299224315,8.0,2.9999807007756853,89.99884205026572
4.999972241410684,8.0,3.000027758589316,90.00166552306435
4.999960488705756,8.0,3.0000395112942444,90.00237069326609
4.999984136842397,8.0,3.0000158631576026,90.00095179197255
4.999976164228321,8.0,3.000023835771679,90.00143015198218
4.999981365414732,8.0,3.0000186345852677,90.00111807858853
4.999967223393398,8.0,3.000032776606602,90.0019666071392
5.000003469385771,8.0,2.9999965306142293,89.99979183697413
4.999983405373511,8.0,3.000016594626489,90.00099568034315
4.999980063781718,8.0,3.0000199362182816,90.00119617707142
4.9999941847048195,8.0,3.0000058152951805,90.00034891804901
5.000028539141455,8.0,2.9999714608585446,89.9982876596575
4.999965942519214,8.0,3.0000340574807858,90.00204346044627
4.999997913841714,8.0,3.000002086158286,90.00012516954068
5.000011922350056,8.0,2.9999880776499444,89.99928466041808
4.999991500258704,8.0,3.0000084997412957,90.0005099852002
5.000001148025121,8.0,2.999998851974879,89.99993111850591
5.000028471960902,8.0,2.999971528039098,89.9982916904524
4.9999814197348105,8.0,3.0000185802651895,90.00111481936364
4.999978841736072,8.0,3.0000211582639276,90.00126950031238
5.000010820486697,8.0,2.999989179513303,89.99935077196902
5.000032289928315,8.0,2.999967710071685,89.99806261472749
5.00001223555684,8.0,2.9999877644431603,89.99926586808671
5.00001457005687,8.0,2.9999854299431297,89.99912579871065
4.9999938103767825,8.0,3.0000061896232175,90.00037137777616
5.000015247902895,8.0,2.999984752097105,89.9990851281513
4.999991215875729,8.0,3.0000087841242706,90.00052704822785
5.000017488535183,8.0,2.9999825114648173,89.99895069094754
4.999990567169997,8.0,3.0000094328300033,90.00056597068998
5.000044015212115,8.0,2.999955984787885,89.99735910664648
4.999955431588272,8.0,3.0000445684117283,90.00267412456712
5.000030014668105,8.0,2.9999699853318953,89.99819912892252
4.9999933053035726,8.0,3.0000066946964274,90.00040168223384
5.000026838466406,8.0,2.9999731615335943,89.99838969921869
4.999988356480497,8.0,3.0000116435195032,90.00069861252591
4.999991907465329,8.0,3.000008092534671,90.00048555273514
4.99998203851234,8.0,3.00001796148766,90.00107769248575
5.0000094785079074,8.0,2.9999905214920926,89.99943129042397
5.000023262684279,8.0,2.9999767373157207,89.99860424435477
5.000008923504758,8.0,2.9999910764952418,89.9994645905108
5.0000056486170825,8.0,2.9999943513829175,89.99966108329411
4.999996672373504,8.0,3.000003327626496,90.0001996577005
4.999981745285613,8.0,3.000018254714387,90.00109528619558
4.999983352776951,8.0,3.000016647223049,90.00099883615424
4.999987801022335,8.0,3.0000121989776654,90.00073194014807
4.999975551948365,8.0,3.0000244480516347,90.00146688907516
5.000026944765038,8.0,2.999973055234962,89.99838332135793
5.000022764072395,8.0,2.999977235927605,89.99863416083834
4.999989662373356,8.0,3.0000103376266436,90.00062025866728
5.000008635675463,8.0,2.9999913643245373,89.99948186021798
5.000000849503815,8.0,2.999999150496185,89.99994902977832
4.999941137548218,8.0,3.000058862451782,90.0035317817548
4.9999327260879065,8.0,3.0000672739120935,90.00403647998341
5.000008285595027,8.0,2.999991714404973,89.9995028649849
4.999971647523883,8.0,3.000028352476117,90.00170115660566
4.999984196713685,8.0,3.000015803286315,90.00094819967634
5.000012410105481,8.0,2.999987589894519,89.99925539521125
5.000046787292259,8.0,2.999953212707741,89.99719278435495
4.9999949625007165,8.0,3.0000050374992835,90.00030225021078
4.999979029966624,8.0,3.0000209700333764,90.00125820640001
4.999956696851706,8.0,3.000043303148294,90.00259820764926
5.000027374492159,8.0,2.9999726255078407,89.99835753796407
5.000009148180074,8.0,2.999990851819926,89.99945111003247
4.99999961777749,8.0,3.0000003822225096,90.00002293335204
5.000019811410647,8.0,2.999980188589353,89.99881131928609
5.000000715794867,8.0,2.999999284205133,89.9999570523131
5.000030172269998,8.0,2.999969827730002,89.99818967290378
5.000013601102616,8.0,2.9999863988973843,89.99918393569295
5.0000081710221,8.0,2.9999918289779,89.99950973934168
4.999987832658316,8.0,3.0000121673416844,90.0007300419815
5.000021773922179,8.0,2.999978226077821,89.99869356941029
