Time,X Desired,X Actual,Y Desired,Y Actual,Z Desired,Z Actual,Roll Desired,Roll Actual,Pitch Desired,Pitch Actual,Yaw Desired,Yaw Actual
1.2699999999998766,1.9049999999998148,1.522858803632971,0.9524999999999074,0.7433356770327039,4.047500000000093,4.198834158548068,0.0,4.645297846037029e-16,0.0,1.5077136419284061e-15,0.0,0.00630556930475757
1.2799999999998755,1.9199999999998132,1.5379225735179554,0.9599999999999066,0.7501016613082728,4.040000000000093,4.192694637445269,0.0,4.683401660439757e-16,0.0,1.521768493263624e-15,0.0,0.005935187600756249
1.2899999999998744,1.9349999999998115,1.5527363570017327,0.9674999999999058,0.7562069789554844,4.032500000000094,4.186276745079486,0.0,4.740809086980038e-16,0.0,1.5345547208144867e-15,0.0,0.006442068199822669
1.2999999999998733,1.9499999999998099,1.5672334830087575,0.9749999999999049,0.762270298894391,4.025000000000095,4.1796607105212,0.0,4.737221899432935e-16,0.0,1.5472082096283012e-15,0.0,0.005021602376952601
1.3099999999998722,1.9649999999998082,1.5814630210344005,0.9824999999999041,0.7685876854813719,4.017500000000096,4.1727281430889365,0.0,4.655114912363459e-16,0.0,1.5591502795189282e-15,0.0,0.0010453561148181293
1.319999999999871,1.9799999999998066,1.5954169734557693,0.9899999999999033,0.7750902138018902,4.010000000000097,4.16578702480019,0.0,4.591820195106272e-16,0.0,1.57019548346525e-15,0.0,-0.002175858688263656
1.32999999999987,1.994999999999805,1.6092068164891575,0.9974999999999025,0.7818008843392755,4.002500000000097,4.159023656664857,0.0,4.689417567733235e-16,0.0,1.5799005618636888e-15,0.0,0.00029377810872602614
1.3399999999998689,2.0099999999998035,1.6229127574510331,1.0049999999999017,0.7888538111716537,3.9950000000000983,4.152818542588617,0.0,4.860620163314208e-16,0.0,1.5916185999727293e-15,0.0,0.0051993501264671164
1.3499999999998678,2.0249999999998014,1.6363630511104412,1.0124999999999007,0.7964607602832264,3.9875000000000993,4.147240697093039,0.0,4.960061626041877e-16,0.0,1.6075470964357781e-15,0.0,0.007356326914153764
1.3599999999998666,2.0399999999998,1.6497516546489643,1.0199999999999,0.8043028881799942,3.9800000000001,4.141176460213165,0.0,5.000485108741936e-16,0.0,1.6226893912720304e-15,0.0,0.007597479739163907
1.3699999999998655,2.054999999999798,1.6633287197518005,1.027499999999899,0.8122356624028317,3.972500000000101,4.13427107332109,0.0,4.984556253758888e-16,0.0,1.6350226520013942e-15,0.0,0.006127919179242478
1.3799999999998644,2.069999999999797,1.67709890642809,1.0349999999998984,0.8200803091216385,3.9650000000001016,4.12666302571267,0.0,4.93646745555576e-16,0.0,1.644277267004476e-15,0.0,0.0038544931313293346
1.3899999999998633,2.084999999999795,1.6910123157971164,1.0424999999998974,0.8274052195126967,3.9575000000001026,4.118747629548831,0.0,4.820070522178275e-16,0.0,1.6523961318396681e-15,0.0,-0.0007401201229131483
